entity,attribute_camel,attribute_snake,description
edFi_assessmentItem,possibleResponses,possible_responses,An unordered collection of assessmentItemPossibleResponses. A possible response to an assessment item.
edFi_assessmentItemLearningStandard,learningStandardReference,learning_standard_reference,
edFi_assessmentItemPossibleResponse,responseValue,response_value,"The response value, often an option number or code value (e.g., 1, 2, A, B, true, false)."
edFi_assessmentItemPossibleResponse,correctResponse,correct_response,Indicates the response is correct.
edFi_assessmentItemPossibleResponse,responseDescription,response_description,Additional text provided to define the response value.
edFi_assessmentItemReference,assessmentIdentifier,assessment_identifier,A unique number or alphanumeric code assigned to an assessment.
edFi_assessmentItemReference,identificationCode,identification_code,"A unique number or alphanumeric code assigned to a space, room, site, building, individual, organization, program, or institution by a school, school system, state, or other agency or entity."
edFi_assessmentItemReference,namespace,namespace,Namespace for the assessment.
edFi_assessmentItemReference,link,link,
edFi_assessmentLanguage,languageDescriptor,language_descriptor,An indication of the languages in which the assessment is designed.
edFi_assessmentPerformanceLevel,assessmentReportingMethodDescriptor,assessment_reporting_method_descriptor,"The method that the instructor of the class uses to report the performance and achievement of all students. It may be a qualitative method such as individualized teacher comments or a quantitative method such as a letter or numerical grade. In some cases, more than one type of reporting method may be used."
edFi_assessmentPerformanceLevel,performanceLevelDescriptor,performance_level_descriptor,The performance level(s) defined for the assessment.
edFi_assessmentPerformanceLevel,resultDatatypeTypeDescriptor,result_datatype_type_descriptor,"The datatype of the result. The results can be expressed as a number, percentile, range, level, etc."
edFi_assessmentPerformanceLevel,maximumScore,maximum_score,The maximum score to make the indicated level of performance.
edFi_assessmentPerformanceLevel,minimumScore,minimum_score,The minimum score required to make the indicated level of performance.
edFi_assessmentPerformanceLevel,performanceLevelIndicatorName,performance_level_indicator_name,The name of the indicator being measured for a collection of performance level values.
edFi_assessmentPeriod,assessmentPeriodDescriptor,assessment_period_descriptor,"The period of time in which an assessment is supposed to be administered (e.g., Beginning of Year, Middle of Year, End of Year)."
edFi_assessmentPeriod,beginDate,begin_date,"The first date the assessment is to be administered.  Note: Date interpretation may vary. Ed-Fi recommends inclusive dates, but states may define dates as inclusive or exclusive. For calculations, align with local guidelines."
edFi_assessmentPeriod,endDate,end_date,"The last date the assessment is to be administered.  Note: Date interpretation may vary. Ed-Fi recommends inclusive dates, but states may define dates as inclusive or exclusive. For calculations, align with local guidelines."
edFi_assessmentPlatformType,platformTypeDescriptor,platform_type_descriptor,The platforms with which the assessment may be delivered.
edFi_assessmentProgram,programReference,program_reference,
edFi_assessmentReference,assessmentIdentifier,assessment_identifier,A unique number or alphanumeric code assigned to an assessment.
edFi_assessmentReference,namespace,namespace,Namespace for the assessment.
edFi_assessmentReference,link,link,
edFi_assessmentScore,assessmentReportingMethodDescriptor,assessment_reporting_method_descriptor,The method that the administrator of the assessment uses to report the performance and achievement of all students. It may be a qualitative method such as performance level descriptors or a quantitative method such as a numerical grade or cut score. More than one type of reporting method may be used.
edFi_assessmentScore,resultDatatypeTypeDescriptor,result_datatype_type_descriptor,"The datatype of the result. The results can be expressed as a number, percentile, range, level, etc."
edFi_assessmentScore,maximumScore,maximum_score,The maximum score possible on the assessment.
edFi_assessmentScore,minimumScore,minimum_score,The minimum score possible on the assessment.
edFi_assessmentScoreRangeLearningStandard,id,id,
edFi_assessmentScoreRangeLearningStandard,learningStandards,learning_standards,An unordered collection of assessmentScoreRangeLearningStandardLearningStandards. Learning standard associated with the score range.
edFi_assessmentScoreRangeLearningStandard,scoreRangeId,score_range_id,A unique number or alphanumeric code assigned to the score range associated with one or more learning standards.
edFi_assessmentScoreRangeLearningStandard,assessmentReference,assessment_reference,
edFi_assessmentScoreRangeLearningStandard,objectiveAssessmentReference,objective_assessment_reference,
edFi_assessmentScoreRangeLearningStandard,assessmentReportingMethodDescriptor,assessment_reporting_method_descriptor,"The assessment reporting method defined (e.g., scale score, RIT scale score) associated with the referenced learning standard(s)."
